CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,Churn
735,Male,41,3,Two Year,76,1
736,Female,30,17,One Year,95,0
737,Male,35,59,Two Year,55,0
738,Female,24,29,Two Year,120,0
739,Male,57,68,Month-to-Month,63,1
740,Male,21,5,Month-to-Month,87,0
741,Male,37,54,One Year,52,1
742,Male,63,57,Month-to-Month,54,1
743,Female,27,10,Two Year,83,1
744,Female,24,38,Month-to-Month,141,1
745,Male,56,13,Month-to-Month,129,0
746,Female,63,3,Month-to-Month,73,1
747,Male,60,9,Month-to-Month,45,1
748,Female,42,56,One Year,30,0
749,Female,36,17,Month-to-Month,142,1
750,Female,61,5,Two Year,67,0
751,Male,57,8,One Year,139,0
752,Female,37,32,Two Year,29,0
753,Female,46,17,One Year,124,0
754,Male,22,56,Two Year,144,1
755,Male,47,57,Month-to-Month,24,1
756,Female,45,10,Two Year,137,0
757,Female,56,38,Two Year,95,0
758,Female,69,39,Month-to-Month,69,0
759,Female,66,13,Month-to-Month,33,0
760,Female,62,37,Two Year,130,0
761,Male,57,43,Month-to-Month,130,0
762,Male,45,46,Two Year,102,1
763,Male,43,17,Month-to-Month,23,0
764,Female,18,35,One Year,79,1
765,Male,28,68,Month-to-Month,35,0
766,Female,18,31,Two Year,145,1
767,Female,62,26,Two Year,42,0
768,Female,31,28,One Year,103,1
769,Male,38,49,Two Year,137,0
770,Female,18,16,One Year,139,0
771,Male,31,29,Month-to-Month,75,1
772,Female,27,20,Month-to-Month,102,0
773,Male,43,10,One Year,69,0
774,Male,52,69,Two Year,20,0
775,Female,37,53,Two Year,140,0
776,Male,20,9,Month-to-Month,100,0
777,Male,42,22,One Year,31,1
778,Female,67,21,One Year,36,0
779,Female,41,48,One Year,124,1
780,Female,68,5,One Year,94,0
781,Female,23,15,Two Year,130,1
782,Female,19,69,One Year,117,0
783,Male,47,68,Month-to-Month,66,1
784,Male,69,60,Month-to-Month,117,0
785,Male,21,9,Month-to-Month,58,0
786,Female,51,59,Two Year,63,0
787,Female,37,53,One Year,62,0
788,Male,52,42,Two Year,66,0
789,Male,67,36,Two Year,101,0
790,Female,67,39,Two Year,69,1
791,Male,35,60,Two Year,25,0
792,Female,54,44,One Year,104,0
793,Female,22,34,Month-to-Month,62,1
794,Female,32,11,Month-to-Month,136,0
795,Male,57,22,Month-to-Month,78,1
796,Female,51,70,Month-to-Month,93,1
797,Female,57,12,Two Year,79,0
798,Female,55,40,Month-to-Month,31,1
799,Female,36,18,One Year,83,1
800,Female,60,9,Month-to-Month,101,1
801,Female,38,17,Two Year,98,0
802,Male,21,21,One Year,33,0
803,Female,38,31,One Year,27,0
804,Female,48,59,Month-to-Month,123,0
805,Male,69,24,Month-to-Month,71,0
806,Female,43,33,Two Year,78,0
807,Female,27,61,Two Year,107,0
808,Female,25,54,One Year,125,1
809,Male,35,29,Month-to-Month,105,0
810,Male,69,5,One Year,80,0
811,Female,35,41,Month-to-Month,56,1
812,Female,30,34,One Year,29,0
813,Male,19,4,Two Year,109,0
814,Female,27,70,Two Year,95,1
815,Female,66,26,Month-to-Month,94,1
816,Female,66,16,One Year,145,0
817,Female,62,67,Month-to-Month,69,0
818,Male,57,61,Two Year,65,1
819,Male,31,25,Two Year,51,1
820,Male,20,27,One Year,38,0
821,Female,61,70,Two Year,54,0
822,Male,18,38,Month-to-Month,43,0
823,Male,32,26,Month-to-Month,37,0
824,Male,62,18,Two Year,41,0
825,Female,51,63,Two Year,109,1
826,Female,53,40,Month-to-Month,131,0
827,Male,69,37,One Year,93,1
828,Male,56,45,Month-to-Month,143,0
829,Female,27,28,Month-to-Month,25,0
830,Male,30,69,Month-to-Month,30,0
831,Male,48,15,Month-to-Month,111,1
832,Male,42,14,Two Year,131,0
833,Male,38,69,Month-to-Month,145,0
834,Male,63,30,Month-to-Month,129,0
835,Male,25,30,Two Year,118,1
836,Male,25,15,Month-to-Month,131,1
837,Female,35,57,One Year,80,1
838,Male,65,68,Month-to-Month,79,0
839,Female,34,72,Two Year,40,0
840,Female,56,25,One Year,75,1
841,Male,27,17,One Year,101,0
842,Female,29,39,Two Year,24,0
843,Male,22,24,Month-to-Month,21,0
844,Female,37,46,One Year,118,0
845,Male,59,57,Two Year,142,0
846,Male,49,34,One Year,24,0
847,Male,54,48,Month-to-Month,28,0
848,Female,51,53,One Year,105,0
849,Female,54,28,Two Year,145,0
850,Female,44,31,Month-to-Month,72,0
851,Male,24,50,One Year,147,0
852,Female,33,3,Month-to-Month,51,0
853,Male,32,65,One Year,76,0
854,Female,18,52,Two Year,92,1
855,Male,35,61,Two Year,115,0
856,Male,36,42,Month-to-Month,130,0
857,Male,42,57,Two Year,91,1
858,Male,18,53,One Year,104,0
859,Female,49,9,Two Year,40,0
860,Male,49,6,Two Year,121,0
861,Female,58,3,Month-to-Month,69,1
862,Male,59,32,One Year,59,0
863,Female,27,71,One Year,76,0
864,Male,64,24,One Year,64,0
865,Male,56,51,Month-to-Month,119,0
866,Female,48,38,Month-to-Month,147,1
867,Male,38,72,One Year,132,1
868,Male,18,54,Month-to-Month,73,1
869,Female,56,63,Month-to-Month,60,0
870,Female,41,28,One Year,78,0
871,Male,50,69,Month-to-Month,43,1
872,Male,43,30,Month-to-Month,149,0
873,Female,54,2,Month-to-Month,30,1
874,Male,40,11,Two Year,59,0
875,Male,36,27,One Year,119,0
876,Male,35,31,Month-to-Month,149,0
877,Female,63,46,One Year,49,0
878,Female,50,14,Two Year,149,0
879,Male,28,23,One Year,130,0
880,Male,28,38,Month-to-Month,124,0
881,Male,49,72,Month-to-Month,86,1
882,Female,52,63,Month-to-Month,22,1
883,Male,46,72,One Year,118,0
884,Male,20,38,Two Year,75,0
885,Female,36,10,One Year,90,1
886,Male,21,13,Month-to-Month,55,0
887,Female,52,51,Two Year,56,0
888,Male,52,41,Month-to-Month,64,0
889,Male,62,58,Month-to-Month,21,1
890,Male,28,47,Month-to-Month,57,0
891,Female,36,26,Month-to-Month,31,0
892,Female,63,64,Month-to-Month,49,0
893,Female,67,16,Two Year,120,0
894,Male,69,50,Month-to-Month,38,0
895,Female,68,51,One Year,23,0
896,Male,42,25,Month-to-Month,23,1
897,Male,37,58,Month-to-Month,107,0
898,Female,38,65,Month-to-Month,45,1
899,Male,28,48,Month-to-Month,47,0
900,Male,33,10,Month-to-Month,136,0
901,Male,43,45,Month-to-Month,77,0
902,Male,27,20,Month-to-Month,146,1
903,Male,24,69,One Year,62,0
904,Female,22,22,Month-to-Month,67,0
905,Male,18,65,Two Year,23,1
906,Female,47,48,Month-to-Month,120,0
907,Female,57,45,One Year,134,0
908,Male,41,19,Month-to-Month,94,0
909,Male,62,17,Month-to-Month,69,1
910,Male,37,38,One Year,115,1
911,Female,44,40,Two Year,55,0
912,Male,55,29,Two Year,145,0
913,Female,66,13,One Year,120,1
914,Male,32,42,Month-to-Month,39,1
915,Female,42,51,Two Year,90,0
916,Male,64,43,One Year,147,1
917,Male,55,5,Two Year,104,1
918,Female,24,11,One Year,46,0
919,Female,50,71,One Year,148,0
920,Male,28,6,One Year,79,0
921,Female,62,26,Month-to-Month,21,1
922,Male,30,5,Month-to-Month,85,0
923,Female,69,20,Month-to-Month,25,1
924,Female,65,4,Two Year,140,0
925,Male,21,53,Month-to-Month,102,0
926,Male,65,63,Month-to-Month,98,0
927,Male,66,58,One Year,131,1
928,Female,47,60,Month-to-Month,38,1
929,Female,65,20,One Year,83,1
930,Male,52,55,Month-to-Month,93,0
931,Male,38,16,Month-to-Month,50,1
932,Female,20,61,Month-to-Month,133,0
933,Female,23,15,One Year,29,0
934,Female,56,22,One Year,74,0
935,Male,56,5,One Year,20,1
936,Male,62,18,Month-to-Month,50,0
937,Male,20,11,Month-to-Month,88,0
938,Female,33,56,Two Year,72,0
939,Male,28,1,One Year,109,0
940,Female,69,16,One Year,63,0
941,Male,25,37,Month-to-Month,146,1
942,Female,43,53,Month-to-Month,148,0
943,Female,68,49,Month-to-Month,63,1
944,Female,63,66,Two Year,115,0
945,Male,27,46,One Year,84,0
946,Male,50,8,Two Year,31,1
947,Male,68,10,One Year,105,1
948,Female,51,70,One Year,34,0
949,Female,46,60,Month-to-Month,136,1
950,Female,36,11,Two Year,143,0
951,Female,42,13,One Year,145,0
952,Female,39,19,Month-to-Month,40,0
953,Male,44,52,Month-to-Month,22,0
954,Female,56,68,One Year,72,0
955,Male,59,53,One Year,133,0
956,Male,55,65,Two Year,56,0
957,Female,32,33,Month-to-Month,123,1
958,Male,44,21,Month-to-Month,128,0
959,Male,34,23,One Year,69,0
960,Female,18,67,One Year,36,1
961,Male,24,43,Two Year,149,0
962,Female,58,10,Two Year,134,0
963,Male,58,48,Two Year,59,1
964,Male,36,28,Two Year,100,0
965,Male,34,31,One Year,50,0
966,Male,24,6,One Year,81,1
967,Female,63,21,Month-to-Month,64,0
968,Male,49,37,One Year,135,1
969,Female,56,41,Month-to-Month,140,0
970,Male,42,55,Two Year,28,0
971,Female,42,16,Month-to-Month,25,0
972,Female,34,48,Two Year,31,0
973,Female,28,16,Two Year,145,0
974,Male,37,51,Month-to-Month,109,0
975,Male,53,50,Two Year,67,0
976,Male,55,28,One Year,120,0
977,Female,23,36,Two Year,68,0
978,Male,58,66,One Year,39,0
979,Male,61,39,Month-to-Month,93,0
980,Female,20,45,One Year,60,0
981,Male,58,41,Month-to-Month,149,0
982,Female,62,29,Month-to-Month,46,0
983,Male,44,35,One Year,118,0
984,Male,20,52,Month-to-Month,20,0
985,Female,27,65,Month-to-Month,77,0
986,Male,27,63,Month-to-Month,140,1
987,Female,48,26,Two Year,31,0
988,Male,23,43,Two Year,112,0
989,Male,41,70,One Year,96,1
990,Female,55,12,Month-to-Month,74,1
991,Female,65,24,Month-to-Month,31,0
992,Female,32,10,Month-to-Month,114,0
993,Male,32,41,One Year,136,1
994,Female,20,36,Month-to-Month,78,1
995,Male,51,65,One Year,112,1
996,Male,64,33,Month-to-Month,44,1
997,Female,36,41,One Year,141,0
998,Male,47,31,Month-to-Month,148,0
999,Female,51,27,Month-to-Month,107,0
1000,Male,69,36,Two Year,32,0
1001,Male,38,48,Two Year,86,0
1002,Female,20,27,Month-to-Month,118,0
1003,Female,50,39,One Year,49,0
1004,Female,34,26,Month-to-Month,81,0
1005,Female,51,38,Month-to-Month,60,0
1006,Female,57,30,Two Year,102,0
1007,Female,65,31,One Year,62,0
1008,Female,51,29,Month-to-Month,45,0
1009,Male,36,46,Month-to-Month,69,0
1010,Male,18,24,Month-to-Month,134,0
1011,Male,24,66,Month-to-Month,81,0
1012,Female,39,56,Two Year,127,0
1013,Female,50,36,Month-to-Month,142,0
1014,Male,54,10,One Year,68,0
1015,Female,67,40,One Year,102,1
1016,Female,23,39,Month-to-Month,56,0
1017,Male,20,57,One Year,86,1
1018,Female,67,70,Month-to-Month,43,0
1019,Female,52,62,Month-to-Month,29,0
1020,Male,33,17,Month-to-Month,134,0
1021,Female,64,10,Month-to-Month,120,0
1022,Male,43,29,One Year,132,1
1023,Female,51,59,Month-to-Month,136,0
1024,Female,52,64,Month-to-Month,75,0
1025,Female,54,43,One Year,149,0
1026,Male,57,65,Two Year,80,0
1027,Female,58,43,One Year,45,1
1028,Female,60,32,Month-to-Month,112,1
1029,Male,63,23,One Year,129,0
1030,Female,22,15,One Year,57,0
1031,Male,67,68,Two Year,76,0
1032,Female,35,18,Month-to-Month,109,0
1033,Male,66,29,Month-to-Month,44,0
1034,Male,58,45,Two Year,94,0
1035,Male,41,58,Month-to-Month,149,0
1036,Female,47,63,Month-to-Month,104,0
1037,Male,32,15,One Year,104,1
1038,Female,35,34,Month-to-Month,125,0
1039,Male,33,36,Two Year,115,0
1040,Male,35,54,Two Year,43,0
1041,Female,44,15,Month-to-Month,103,0
1042,Female,18,68,Two Year,99,0
1043,Male,28,20,Two Year,39,0
1044,Female,56,60,Month-to-Month,58,0
1045,Female,27,69,Month-to-Month,27,0
1046,Female,26,47,One Year,108,0
1047,Male,56,38,Month-to-Month,90,0
1048,Male,34,58,One Year,90,0
1049,Female,52,54,One Year,66,0
1050,Male,52,12,One Year,102,0
1051,Female,27,1,One Year,25,0
1052,Female,69,68,Month-to-Month,133,0
1053,Female,50,18,Month-to-Month,54,0
1054,Female,32,21,Month-to-Month,88,0
1055,Female,26,42,Month-to-Month,81,0
1056,Male,26,1,One Year,124,0
1057,Female,44,62,Month-to-Month,77,1
1058,Male,39,45,One Year,52,0
1059,Male,56,60,Two Year,32,0
1060,Female,59,3,Two Year,22,0
1061,Female,62,45,Two Year,138,0
1062,Female,49,6,Two Year,37,0
1063,Female,57,65,One Year,52,0
1064,Male,34,20,One Year,112,0
1065,Male,18,57,One Year,20,0
1066,Female,63,57,Month-to-Month,141,0
1067,Male,64,9,Month-to-Month,110,0
1068,Male,31,15,Two Year,66,0
1069,Male,48,55,One Year,36,0
1070,Male,25,64,Two Year,88,0
1071,Male,30,16,One Year,118,0
1072,Male,22,13,Two Year,115,1
1073,Male,45,65,Month-to-Month,125,0
1074,Male,21,4,Two Year,60,1
1075,Female,65,19,One Year,34,0
1076,Male,46,45,Month-to-Month,32,0
1077,Male,59,64,One Year,29,0
1078,Female,61,29,Two Year,44,0
1079,Male,28,55,Month-to-Month,124,0
1080,Female,49,61,Month-to-Month,126,0
1081,Female,60,9,Two Year,104,0
1082,Male,31,26,Month-to-Month,103,0
1083,Male,20,24,Two Year,95,0
1084,Female,24,9,Two Year,61,1
1085,Female,45,10,Two Year,60,1
1086,Male,63,40,Month-to-Month,26,0
1087,Female,63,42,Month-to-Month,116,1
1088,Male,50,54,One Year,140,0
1089,Female,35,51,One Year,62,0
1090,Male,46,56,One Year,147,0
1091,Female,38,66,Month-to-Month,65,0
1092,Female,51,35,Month-to-Month,128,1
1093,Female,48,54,Month-to-Month,80,0
1094,Female,61,54,One Year,138,0
1095,Male,31,61,Two Year,89,0
1096,Male,35,52,Month-to-Month,45,1
1097,Male,62,58,One Year,49,0
1098,Male,62,37,Month-to-Month,83,0
1099,Female,55,5,Month-to-Month,95,1
1100,Male,43,35,Month-to-Month,92,1
1101,Male,42,31,One Year,136,0
1102,Female,19,23,Two Year,149,0
1103,Female,50,57,Month-to-Month,149,1
1104,Female,61,59,Two Year,86,1
1105,Female,39,38,Month-to-Month,49,0
1106,Male,54,30,Month-to-Month,144,1
1107,Male,60,21,Month-to-Month,110,1
1108,Female,57,60,One Year,95,0
1109,Female,38,29,One Year,88,0
1110,Male,19,29,Two Year,141,0
1111,Female,48,59,Month-to-Month,56,1
1112,Male,23,59,Two Year,140,1
1113,Male,23,57,One Year,80,1
1114,Female,46,33,Month-to-Month,43,1
1115,Female,40,70,One Year,73,1
1116,Female,64,18,One Year,82,1
1117,Male,51,35,Two Year,125,0
1118,Female,54,58,Month-to-Month,36,0
1119,Male,24,4,Month-to-Month,104,0
1120,Male,68,45,Two Year,44,1
1121,Female,22,60,Month-to-Month,93,0
1122,Female,64,60,Month-to-Month,98,0
1123,Female,65,35,Month-to-Month,126,1
1124,Female,47,61,One Year,33,1
1125,Female,20,42,Two Year,134,0
1126,Female,32,5,Month-to-Month,120,0
1127,Male,25,48,Two Year,115,0
1128,Male,48,3,One Year,67,0
1129,Male,40,22,One Year,120,1
1130,Male,33,15,One Year,81,1
1131,Female,32,72,Two Year,45,0
1132,Male,43,44,One Year,26,1
1133,Male,60,38,Month-to-Month,74,0
1134,Male,66,30,Month-to-Month,82,0
1135,Female,54,67,Month-to-Month,98,0
1136,Male,46,17,One Year,60,0
1137,Female,65,72,Month-to-Month,38,0
1138,Male,36,58,Two Year,138,0
1139,Male,26,7,Two Year,52,0
1140,Female,49,52,Two Year,119,0
1141,Female,37,25,One Year,143,0
1142,Male,61,30,Two Year,85,0
1143,Female,28,40,Two Year,82,1
1144,Female,51,21,Two Year,44,0
1145,Male,49,66,Month-to-Month,106,0
1146,Female,66,35,One Year,44,1
1147,Female,18,4,One Year,148,0
1148,Female,56,62,Two Year,56,1
1149,Female,49,41,Two Year,42,1
1150,Female,21,49,Two Year,113,1
1151,Female,21,42,Month-to-Month,49,1
1152,Female,64,31,Two Year,124,0
1153,Female,40,34,Two Year,92,0
1154,Female,42,41,One Year,101,0
1155,Female,53,41,Month-to-Month,52,0
1156,Female,69,62,Two Year,82,1
1157,Male,52,69,Two Year,141,0
1158,Female,36,49,Month-to-Month,71,0
1159,Female,38,32,Two Year,115,0
1160,Male,37,5,One Year,125,0
1161,Female,32,8,Month-to-Month,144,0
1162,Male,61,5,One Year,118,1
1163,Male,49,2,Month-to-Month,133,0
1164,Female,50,63,Month-to-Month,132,0
1165,Male,22,36,Two Year,62,0
1166,Female,64,32,Month-to-Month,32,0
1167,Female,23,22,Two Year,107,0
1168,Female,51,70,Two Year,87,0
1169,Male,18,63,Month-to-Month,135,0
1170,Male,60,28,One Year,34,0
1171,Female,32,45,One Year,50,0
1172,Female,56,32,One Year,68,0
1173,Female,61,41,Month-to-Month,30,0
1174,Male,18,31,Two Year,29,0
1175,Female,36,62,Month-to-Month,53,0
1176,Female,39,52,One Year,28,0
1177,Female,43,22,Month-to-Month,147,0
1178,Male,23,51,Month-to-Month,55,1
1179,Female,19,69,Month-to-Month,66,0
1180,Female,64,20,Two Year,145,0
1181,Female,63,57,Month-to-Month,52,0
1182,Male,57,13,Two Year,137,0
1183,Female,52,54,Month-to-Month,101,1
1184,Female,67,3,One Year,101,0
1185,Male,30,17,Month-to-Month,122,0
1186,Female,38,29,Two Year,120,1
1187,Female,58,67,Month-to-Month,129,1
1188,Male,43,38,Two Year,24,0
1189,Male,21,15,One Year,128,0
1190,Female,52,37,One Year,108,0
1191,Male,21,41,One Year,46,0
1192,Female,62,49,One Year,130,1
1193,Male,46,61,One Year,131,0
1194,Female,41,72,Month-to-Month,148,0
1195,Male,40,51,Two Year,65,0
1196,Female,19,46,Month-to-Month,129,0
1197,Female,27,29,Two Year,23,0
1198,Female,56,4,Month-to-Month,53,1
1199,Female,22,41,Two Year,50,0
1200,Male,37,7,Month-to-Month,43,0
1201,Female,20,37,Month-to-Month,53,0
1202,Male,55,63,Month-to-Month,49,1
1203,Male,53,43,Month-to-Month,47,1
1204,Male,53,19,One Year,104,1
1205,Male,61,37,Two Year,88,1
1206,Female,33,10,One Year,103,1
1207,Female,20,42,Two Year,96,0
1208,Male,46,12,Month-to-Month,78,0
1209,Male,45,39,One Year,104,0
1210,Female,47,64,Month-to-Month,147,0
1211,Male,59,17,One Year,50,0
1212,Male,18,53,Two Year,80,1
1213,Male,28,46,Two Year,41,1
1214,Female,25,6,Month-to-Month,53,0
1215,Female,43,57,Two Year,98,0
1216,Male,33,69,One Year,62,0
1217,Male,44,34,Month-to-Month,26,0
1218,Female,45,1,Two Year,141,1
1219,Female,30,35,One Year,133,0
1220,Male,58,62,Month-to-Month,130,0
1221,Female,50,32,Month-to-Month,43,0
1222,Male,34,6,Month-to-Month,115,1
1223,Male,50,53,Month-to-Month,149,0
1224,Female,65,65,Month-to-Month,103,0
1225,Male,65,24,Month-to-Month,68,0
1226,Female,38,30,Two Year,145,0
1227,Male,62,61,One Year,51,0
1228,Male,33,50,Two Year,39,0
1229,Female,69,38,Two Year,64,1
1230,Male,24,11,Month-to-Month,72,1
1231,Female,48,68,One Year,30,0
1232,Male,61,64,Two Year,113,1
1233,Male,43,47,Month-to-Month,111,0
1234,Male,33,25,One Year,84,0
1235,Female,33,12,Month-to-Month,76,0
1236,Male,39,60,Month-to-Month,72,0
1237,Female,58,66,Month-to-Month,57,0
1238,Male,64,38,One Year,39,0
1239,Female,34,7,One Year,46,0
1240,Male,49,10,Two Year,149,1
1241,Female,42,22,Month-to-Month,103,0
1242,Female,41,57,Month-to-Month,149,0
1243,Female,54,70,Month-to-Month,122,1
1244,Female,55,57,One Year,49,0
1245,Female,26,65,Month-to-Month,72,1
1246,Female,21,22,One Year,72,0
1247,Male,64,72,Month-to-Month,107,0
1248,Male,48,42,Month-to-Month,36,1
1249,Female,23,28,Month-to-Month,106,0
1250,Female,46,57,Month-to-Month,122,0
1251,Female,62,31,Month-to-Month,87,0
1252,Male,60,48,Month-to-Month,116,1
1253,Male,18,11,Month-to-Month,115,1
1254,Male,26,26,Month-to-Month,20,0
1255,Female,18,50,Month-to-Month,78,0
1256,Male,19,8,Two Year,43,1
1257,Male,66,29,Month-to-Month,122,1
1258,Male,22,64,Month-to-Month,105,0
1259,Male,47,64,Month-to-Month,75,1
1260,Female,53,7,Two Year,79,0
1261,Male,65,67,Month-to-Month,38,1
1262,Female,69,34,Month-to-Month,142,1
1263,Male,28,8,Month-to-Month,103,1
1264,Male,35,51,Two Year,25,0
1265,Male,51,35,Month-to-Month,89,1
1266,Male,65,29,Month-to-Month,124,0
1267,Male,23,17,One Year,143,0
1268,Male,42,65,One Year,49,0
1269,Female,42,37,Month-to-Month,124,0
1270,Male,25,66,One Year,40,1
1271,Female,42,1,One Year,42,1
1272,Female,69,5,Month-to-Month,95,0
1273,Female,36,19,Month-to-Month,70,1
1274,Male,64,40,Two Year,140,1
1275,Male,63,52,Month-to-Month,82,0
1276,Male,50,4,Month-to-Month,21,0
1277,Male,55,53,Month-to-Month,141,1
1278,Female,67,4,Month-to-Month,88,1
1279,Male,44,16,One Year,123,1
1280,Male,47,58,One Year,41,1
1281,Female,48,16,One Year,143,0
1282,Female,50,11,Month-to-Month,118,0
1283,Female,43,39,Month-to-Month,89,1
1284,Male,67,30,One Year,64,0
1285,Male,33,69,Month-to-Month,51,0
1286,Female,68,57,Two Year,130,1
1287,Male,43,10,Two Year,138,0
1288,Male,67,50,Month-to-Month,109,1
1289,Male,61,16,Month-to-Month,61,0
1290,Male,48,63,Month-to-Month,110,0
1291,Male,48,58,Month-to-Month,104,1
1292,Male,52,36,One Year,21,0
1293,Female,21,40,Two Year,128,1
1294,Female,54,71,Two Year,128,0
1295,Female,25,48,Two Year,84,1
1296,Male,23,3,Month-to-Month,134,1
1297,Male,33,25,Month-to-Month,65,0
1298,Male,33,22,Two Year,125,0
1299,Female,66,66,Two Year,41,0
1300,Female,61,33,Two Year,136,1
1301,Male,31,13,Month-to-Month,128,0
1302,Female,63,71,Month-to-Month,23,0
1303,Male,23,64,Month-to-Month,58,0
1304,Female,35,58,Two Year,52,0
1305,Female,49,62,Month-to-Month,83,0
1306,Female,60,69,Month-to-Month,29,0
1307,Female,61,43,Month-to-Month,136,0
1308,Female,50,6,Two Year,49,0
1309,Male,49,33,Month-to-Month,83,0
1310,Female,32,1,Two Year,105,0
1311,Male,53,48,Month-to-Month,69,0
1312,Female,43,45,Month-to-Month,133,0
1313,Female,48,39,Two Year,62,1
1314,Female,20,10,One Year,42,0
1315,Male,57,62,Month-to-Month,63,1
1316,Female,53,14,Month-to-Month,96,1
1317,Female,45,5,Two Year,124,0
1318,Female,47,1,One Year,80,0
1319,Male,56,38,Two Year,107,1
